condition,stimLeft,stimRight,action,chosen,rewLeft,rewRight,RT
2,2,4,1,2,66,18,0.499397924635559
2,2,4,1,2,52,26,0.61612212471664
1,1,3,1,1,54,44,0.499730142066255
2,4,2,2,2,54,56,0.649359524482861
1,3,1,2,1,40,58,0.549650971312076
1,3,1,2,1,32,42,0.899247023044154
2,2,4,1,2,56,64,0.532488361466676
1,3,1,2,1,54,70,0.64930518832989
2,2,4,1,2,62,50,0.39955954789184
1,1,3,1,1,48,12,0.482910689432174
2,2,4,1,2,64,28,0.582532085711136
2,2,4,1,2,64,36,0.732352557126433
1,3,1,2,1,32,62,0.799158844863996
2,2,4,1,2,42,20,0.599413167918101
1,1,3,1,1,42,60,0.566185978939757
2,2,4,1,2,58,62,0.81590572767891
1,3,1,2,1,48,80,0.549388406798244
2,4,2,2,2,56,74,1.36543380422518
1,3,1,2,1,52,52,0.566057249205187
1,3,1,2,1,82,86,0.749341947259381
2,4,2,2,2,32,64,0.549419039394706
1,3,1,2,1,76,78,0.716242029331625
2,4,2,2,2,42,76,0.782492555212229
2,4,2,2,2,44,64,1.03238552366383
1,1,3,1,1,74,66,0.482740751700476
2,4,2,2,2,36,66,0.499525924911723
1,3,1,2,1,70,50,0.516153559554368
2,4,2,2,2,32,84,0.816154799424112
1,3,1,2,1,46,66,0.582902593770996
1,1,3,1,1,68,30,0.632691411534324
2,2,4,1,2,48,44,0.549439096124843
2,4,2,2,2,60,44,0.682761756936088
1,3,1,2,1,60,60,0.865673029562458
1,1,3,1,1,72,38,0.582797932438552
2,4,2,2,2,32,68,0.682736594462767
2,4,2,2,2,50,52,1.16550469654612
1,3,1,2,1,78,90,0.715883555589244
2,4,2,2,2,50,44,0.54953135875985
1,1,3,1,1,52,76,0.66588723869063
1,1,3,1,1,44,44,0.499409229727462
2,2,4,1,2,56,50,0.549616692122072
2,4,2,2,2,16,54,0.715466004796326
1,3,1,2,1,60,72,0.59986353921704
2,2,4,1,2,48,58,0.599474433111027
1,3,1,2,1,48,58,0.615863936254755
2,2,4,1,2,82,34,0.665704902028665
1,1,3,1,1,60,62,0.865926842205226
2,4,2,2,2,28,50,0.652185741113499
1,1,3,1,1,92,32,0.549493797356263
2,2,4,1,2,46,50,0.649387604324147
1,3,1,2,1,64,64,0.616067059105262
2,2,4,1,2,32,44,0.899010350229219
1,1,3,1,1,48,46,0.532728316495195
1,3,1,2,1,28,70,0.682632297975942
2,4,2,2,2,48,64,0.915842201560736
1,1,3,1,1,62,48,0.499091599369422
2,2,4,1,2,86,30,0.432718178490177
2,2,4,1,2,50,70,0.4994387680199
1,3,1,2,1,72,72,0.499613811261952
1,3,1,2,1,52,68,0.465827213367447
2,2,4,1,2,50,42,0.482898655114695
2,2,4,1,2,52,34,0.582575846463442
1,3,1,2,1,56,84,0.616096232784912
2,4,2,2,2,46,86,0.499454084318131
1,1,3,1,1,70,56,0.56614622939378
1,3,1,2,1,82,64,0.532805991591886
2,4,2,2,2,26,58,0.682327066548169
2,4,2,2,2,58,74,0.699334690347314
1,1,3,1,1,64,38,0.46619298052974
1,1,3,1,1,66,62,0.599388370290399
2,4,2,2,2,42,70,0.932497915811837
2,4,2,2,2,42,90,0.632351900683716
1,3,1,2,1,44,80,0.599440518533811
1,3,1,2,1,74,68,0.865899491589516
2,4,2,2,2,56,58,0.549325318308547
1,3,1,2,1,90,70,0.649204173823819
2,4,2,2,2,30,88,0.799512577941641
2,2,4,1,2,48,36,0.782462287461385
1,1,3,1,1,62,34,0.499413970392197
2,4,2,2,2,40,46,0.682436468312517
1,1,3,1,1,100,32,0.549432896776125
1,1,3,1,1,60,64,0.765917798271403
2,2,4,1,2,70,42,0.549463529372588
2,4,2,2,2,54,62,0.599473339039832
1,3,1,2,1,72,60,1.34885612991638
2,2,4,1,2,80,72,0.566028440138325
1,3,1,2,1,72,58,0.566124713746831
2,2,4,1,2,50,56,0.565842821495607
1,3,1,2,1,64,54,0.732647577766329
2,2,4,1,2,80,22,0.516006231540814
1,3,1,2,1,38,68,0.69940179027617
2,4,2,2,2,46,54,0.882343695731834
1,3,1,2,1,70,62,0.616009075893089
1,1,3,1,1,66,60,0.715900695184246
2,2,4,1,2,68,58,0.582789544947445
2,4,2,2,2,54,64,0.565796143375337
1,3,1,2,1,58,84,0.482733458047733
1,1,3,1,1,64,50,0.649243193911389
2,2,4,1,2,66,54,0.566252714022994
2,2,4,1,2,100,44,0.482951532816514
1,3,1,2,1,74,52,0.532939097378403
2,2,4,1,2,92,38,0.599558308022097
1,3,1,2,1,56,68,0.63256924576126
1,3,1,2,1,94,68,0.516281195217744
2,4,2,2,2,36,38,0.549273170065135
1,1,3,1,1,76,54,0.499447884969413
2,2,4,1,2,64,42,0.516215189360082
2,4,2,2,2,32,88,0.532732692547143
1,1,3,1,1,66,54,0.48285671765916
1,1,3,1,1,56,48,0.432679887628183
2,2,4,1,2,94,42,0.499518266879022
1,1,3,1,1,48,56,0.532634230796248
2,4,2,2,2,68,96,0.532757490407676
1,3,1,2,1,54,66,0.549475563690066
2,4,2,2,2,34,54,0.515861821128055
1,3,1,2,1,12,52,0.532474503852427
2,2,4,1,2,74,38,0.566428121877834
2,4,2,2,2,62,70,0.516256761969998
1,3,1,2,1,58,38,0.516060932306573
1,3,1,2,1,50,82,0.582497806521133
2,4,2,2,2,32,84,0.466376046650112
1,1,3,1,1,66,38,0.449585767928511
2,2,4,1,2,54,62,0.549103961791843
1,3,1,2,1,44,68,0.616138534853235
2,2,4,1,2,42,28,0.56591830891557
1,1,3,1,1,62,68,0.732654141960666
2,2,4,1,2,38,46,0.499579531839117
2,4,2,2,2,26,68,0.565888405544683
1,1,3,1,1,74,46,0.566078400239348
1,3,1,2,1,52,62,0.516011701663956
2,4,2,2,2,68,56,0.699217995163053
2,4,2,2,2,52,66,0.566145500168204
1,3,1,2,1,68,54,0.516273536952212
1,1,3,1,1,68,72,0.482959190849215
2,4,2,2,2,42,34,0.716957517899573
2,4,2,2,2,52,70,0.699396320153028
1,1,3,1,1,56,52,0.549745421856642
1,3,1,2,1,50,80,0.632699434412643
2,2,4,1,2,68,52,0.599321634974331
1,1,3,1,1,72,52,0.482412910554558
2,2,4,1,2,94,40,0.582844975404441
1,3,1,2,1,68,60,0.482911783503368
2,4,2,2,2,42,60,0.616091127507389
2,4,2,2,2,48,60,0.499343953095376
1,3,1,2,1,30,40,1.33186856308021
2,4,2,2,2,40,48,0.582789544947445
1,1,3,1,1,60,72,0.649309564381838
1,3,1,2,1,38,62,0.565904451301321
2,2,4,1,2,62,58,0.566123255062848
1,3,1,2,1,52,58,0.466140102827922
2,4,2,2,2,66,86,0.499543064506724
1,1,3,1,1,54,54,0.516118186060339
2,2,4,1,2,56,28,0.48296210845001
1,3,1,2,1,42,70,0.41600302234292
2,4,2,2,2,44,98,0.41612591734156
2,2,4,1,2,54,44,0.532702059717849
1,3,1,2,1,42,42,0.516222117934376
1,3,1,2,1,48,64,0.799173431936651
2,2,4,1,2,100,38,0.449395043775439
1,3,1,2,1,38,68,0.749447337817401
2,2,4,1,2,78,46,0.546789016807452
1,3,1,2,1,92,54,0.549336258554831
2,2,4,1,2,86,44,0.482538358075544
1,1,3,1,1,70,18,0.482895373133942
2,4,2,2,2,40,50,0.449689334956929
1,3,1,2,1,52,56,0.515808578580618
2,2,4,1,2,82,64,0.399383410578594
1,1,3,1,1,74,64,0.516255303053185
2,2,4,1,2,46,46,0.415972389979288
2,2,4,1,2,74,70,0.499558745417744
1,1,3,1,1,60,48,0.416281632613391
1,1,3,1,1,60,48,0.482944239163771
2,2,4,1,2,76,24,0.482946427538991
2,4,2,2,2,52,58,0.56607220089063
1,1,3,1,1,80,44,0.616092950804159
1,1,3,1,1,48,52,0.432950839865953
2,2,4,1,2,66,38,0.449390303110704
1,3,1,2,1,68,46,0.515857809688896
2,4,2,2,2,52,36,0.665922976564616
1,3,1,2,1,62,80,0.499335930217057
2,4,2,2,2,12,38,0.649251581402496
2,4,2,2,2,36,62,0.565940918400884
1,1,3,1,1,86,34,0.48286072909832
1,1,3,1,1,76,38,0.582589339464903
2,2,4,1,2,62,36,0.41614743298851
1,1,3,1,1,58,76,0.532839541556314
2,2,4,1,2,58,40,0.699221641756594
2,2,4,1,2,38,74,0.599461304722354
1,1,3,1,1,56,36,0.432796583278105
1,3,1,2,1,64,52,0.682531283469871
2,2,4,1,2,74,40,0.566147323697805
2,2,4,1,2,56,52,0.565735607640818
1,3,1,2,1,66,58,0.549497443949804
2,2,4,1,2,50,36,0.482625879580155
1,1,3,1,1,72,38,0.56624177377671
1,3,1,2,1,54,56,0.566149146761745
2,2,4,1,2,76,22,0.482924547046423
1,3,1,2,1,78,68,0.699153083143756
2,4,2,2,2,74,88,0.515920533332974
1,3,1,2,1,60,90,0.533183428458869
2,4,2,2,2,46,72,0.749406129820272
1,1,3,1,1,66,56,0.432853472186252
2,4,2,2,2,54,44,0.499601412331685
2,4,2,2,2,48,66,0.515882607549429
1,3,1,2,1,48,96,0.449515021173283
1,3,1,2,1,54,68,0.599343515466899
2,4,2,2,2,24,84,0.499642985174432
1,1,3,1,1,90,52,0.516140431165695
2,2,4,1,2,64,36,0.599365031346679
2,4,2,2,2,56,98,0.482819156488404
1,3,1,2,1,58,52,0.516044522169977
1,1,3,1,1,94,28,0.765666174003854
2,2,4,1,2,62,36,0.566273865289986
1,1,3,1,1,100,62,0.432794030522928
2,4,2,2,2,30,58,0.582797202980146
1,3,1,2,1,58,76,0.565775721566752
2,4,2,2,2,42,56,0.482765549561009
1,1,3,1,1,58,40,0.46628086687997
2,2,4,1,2,64,38,0.599315435625613
1,1,3,2,3,32,68,2.7351568932645
2,2,4,1,2,78,36,2.16419333219528
2,2,4,1,2,40,28,2.66405256837606
1,1,3,2,3,54,36,1.29829493444413
1,3,1,1,3,68,74,1.56597337429412
2,4,2,1,4,56,72,1.39844765956514
2,4,2,2,2,42,80,0.698836182244122
1,3,1,2,1,38,72,1.88166722701862
1,3,1,2,1,50,36,2.93032337026671
2,2,4,1,2,70,46,1.01604124018922
2,4,2,2,2,52,70,1.04851355613209
1,1,3,1,1,74,68,1.49849645281211
1,1,3,1,1,52,74,0.815640975022689
2,2,4,1,2,68,36,0.915881586261094
2,4,2,2,2,46,34,0.998979280004278
1,1,3,1,1,42,58,1.71468341629952
2,2,4,1,2,48,34,1.01561639597639
1,1,3,1,1,86,54,1.84807062405162
1,3,1,2,1,38,80,1.04865249642171
2,2,4,1,2,88,28,0.849043571855873
1,3,1,2,1,48,36,0.899022384313866
2,2,4,1,2,40,70,0.699091088958085
2,2,4,2,4,72,50,0.698983145412058
1,1,3,1,1,58,52,1.03225533547811
2,4,2,1,4,44,76,1.54780681966804
1,1,3,1,1,66,50,0.898997586686164
1,1,3,1,1,54,60,1.03172437124886
2,2,4,1,2,56,34,1.48138197953813
1,3,1,2,1,40,56,0.832443287828937
2,2,4,1,2,98,24,0.782299643149599
2,4,2,2,2,46,50,0.782362367026508
1,1,3,1,1,96,44,1.03217620123178
1,1,3,1,1,96,90,1.14847701578401
2,4,2,2,2,52,62,0.94914341927506
2,4,2,2,2,50,70,0.549162673996761
1,3,1,2,1,50,56,0.832421042723581
2,4,2,2,2,64,26,0.832039594650269
1,1,3,1,1,60,48,0.765791256679222
1,1,3,1,1,70,60,0.915675910655409
2,2,4,1,2,68,64,0.94903839356266
1,3,1,2,1,60,54,0.799240167252719
2,2,4,1,2,56,32,0.832225577905774
1,1,3,1,1,66,50,1.24896232271567
2,2,4,1,2,60,36,1.01550371199846
2,2,4,1,2,58,62,0.632600243203342
1,1,3,1,1,82,52,0.948982233880088
2,2,4,1,2,72,76,0.948461116058752
1,3,1,2,1,60,40,0.732534164329991
1,3,1,2,1,44,72,0.748982379678637
2,4,2,2,2,14,62,1.31503488821909
1,3,1,2,1,60,62,0.998830857919529
2,2,4,1,2,42,42,0.682873346842825
2,4,2,2,2,38,56,0.698997367871925
1,3,1,2,1,76,68,0.782463746145368
2,2,4,1,2,36,40,0.882621211698279
1,1,3,1,1,88,50,0.78239883412607
1,3,1,2,1,54,64,0.782104543177411
2,2,4,1,2,68,46,0.599373783450574
1,1,3,1,1,76,30,0.682273459387943
2,2,4,1,2,72,40,1.09882349148393
1,3,1,2,1,60,74,0.665276411222294
2,4,2,2,2,42,72,1.69850287120789
1,3,1,2,1,58,36,0.765590321971104
2,2,4,1,2,66,10,0.715903612552211
1,3,1,2,1,44,66,0.749089958146214
2,2,4,1,2,68,52,0.749452443327755
1,3,1,2,1,50,92,1.09874216956086
2,4,2,2,2,64,74,1.9642944924999
2,2,4,1,2,54,36,0.599031355232
1,1,3,1,1,74,42,0.849106295732781
2,2,4,1,2,56,42,0.715973265003413
1,1,3,1,1,60,38,0.848847742425278
2,4,2,2,2,30,38,0.799202241003513
1,1,3,1,1,44,66,0.532857410609722
2,4,2,2,2,40,70,0.616067788330838
1,1,3,1,1,66,58,0.68238541437313
2,4,2,2,2,52,64,0.699035293888301
1,1,3,1,1,54,42,0.582470091292635
1,3,1,2,1,52,84,0.599236666457728
2,4,2,2,2,62,58,0.59889897890389
2,4,2,2,2,40,60,0.515822436194867
1,3,1,2,1,40,54,1.48201213474385
1,3,1,2,1,46,58,0.665761426556855
2,2,4,1,2,54,40,0.76573910843581
1,3,1,2,1,26,60,0.482567896600813
2,2,4,1,2,60,46,0.682328889844939
1,1,3,1,1,30,78,0.632396755507216
2,4,2,2,2,82,58,0.682606041431427
2,4,2,2,2,40,82,0.465586164500564
1,1,3,1,1,46,44,0.732671281555668
1,1,3,1,1,60,64,0.616148745873943
2,2,4,1,2,72,62,0.965359337860718
2,2,4,1,2,70,72,0.415653665550053
1,3,1,2,1,48,46,0.932224775897339
2,4,2,2,2,54,64,0.515926732914522
1,1,3,1,1,94,66,0.798939676489681
1,3,1,2,1,80,72,0.615779696498066
2,2,4,1,2,60,46,0.682459442876279
1,1,3,1,1,52,72,0.666171319084242
2,4,2,2,2,34,54,0.515856715617701
2,4,2,2,2,8,64,0.598969361046329
1,3,1,2,1,30,70,0.798972132382914
1,3,1,2,1,42,62,0.615447479300201
2,2,4,1,2,76,62,1.18186830775812
2,4,2,2,2,62,68,0.649082737741992
1,1,3,1,1,38,50,0.732220545643941
1,3,1,2,1,56,98,0.698919327696785
2,2,4,1,2,76,52,0.882291912101209
1,3,1,2,1,20,76,0.649423707043752
2,4,2,2,2,74,74,1.08198434696533
1,3,1,2,1,90,28,0.665835455060005
2,2,4,1,2,50,32,0.682280753040686
1,1,3,1,1,66,44,0.649491536198184
2,4,2,2,2,20,74,0.566265112953261
1,1,3,1,1,60,40,0.648993757553399
2,4,2,2,2,36,56,0.599034637212753
1,1,3,1,1,60,50,0.68208127678372
2,4,2,2,2,34,38,1.08227608515881
2,2,4,1,2,60,16,0.632306681247428
1,3,1,2,1,32,54,0.515873125754297
1,3,1,2,1,44,40,0.615854819305241
2,2,4,1,2,46,60,0.632516368292272
1,1,3,1,1,42,44,1.13212981470861
2,2,4,1,2,74,32,0.815969545627013
2,4,2,2,2,18,86,0.566228645620868
1,1,3,1,1,88,58,0.582695459248498
1,1,3,1,1,68,46,0.64913379214704
2,2,4,1,2,72,42,0.632417177315801
2,4,2,2,2,46,70,0.765720874769613
1,3,1,2,1,40,60,0.765855439240113
2,4,2,2,2,44,64,0.63260644255206
1,3,1,2,1,40,90,0.615859559969977
2,2,4,1,2,42,54,0.715936433291063
1,3,1,2,1,80,54,0.599608997348696
1,3,1,2,1,24,70,0.665716206887737
2,4,2,2,2,66,80,1.16534241707996
2,2,4,1,2,72,42,0.582851174753159
1,3,1,2,1,58,84,0.58240080345422
1,3,1,2,1,50,56,0.599168837070465
2,4,2,2,2,68,68,1.16536648571491
2,2,4,1,2,50,38,0.766007507918403
1,1,3,1,1,70,54,0.78244368894957
2,4,2,2,2,44,58,0.615807776339352
1,3,1,2,1,50,70,1.09871591301635
1,3,1,2,1,52,90,0.715628649108112
2,2,4,1,2,54,40,0.599250888684765
1,3,1,2,1,44,82,0.466178393689916
2,2,4,1,2,64,16,1.19875996559858
2,2,4,1,2,62,40,0.599320176523179
1,3,1,2,1,38,78,0.549172884784639
1,1,3,1,1,54,56,0.99874880653806
2,4,2,2,2,22,88,0.899111000122502
2,4,2,2,2,32,44,0.516139701940119
1,3,1,2,1,64,66,0.76582480664365
1,1,3,1,1,78,48,0.916156549938023
2,4,2,2,2,48,54,0.582582775503397
1,3,1,2,1,54,80,0.782308030640706
2,4,2,2,2,44,40,0.666191011434421
1,1,3,1,1,68,36,0.599094808334485
2,4,2,2,2,32,48,0.549246184295043
1,3,1,2,1,72,82,0.599106478039175
2,4,2,2,2,54,82,0.59947771509178
2,2,4,1,2,52,44,0.648831113241613
1,1,3,1,1,66,62,1.21537337778136
1,3,1,2,1,70,26,0.565808177459985
2,4,2,2,2,62,68,0.749248591251671
2,2,4,1,2,68,44,0.549302708590403
1,3,1,2,1,32,46,0.599281156435609
1,1,3,1,1,66,88,0.565971186384559
2,4,2,2,2,40,56,1.28191454848275
2,4,2,2,2,76,48,0.799242719775066
1,3,1,2,1,34,52,0.599071104777977
1,3,1,2,1,62,54,0.649238088633865
2,4,2,2,2,50,48,1.2318675420247
2,2,4,1,2,70,54,0.58200330962427
1,3,1,2,1,50,56,0.665537517284974
1,1,3,1,1,80,42,0.582834764383733
2,4,2,2,2,28,76,0.549384759971872
1,3,1,2,1,40,36,0.681995213963091
2,2,4,1,2,76,28,0.615847525652498
2,4,2,2,2,32,62,0.61620782292448
1,3,1,2,1,70,42,0.682644696906209
1,1,3,1,1,76,64,0.698968558572233
2,2,4,1,2,46,82,0.599371960153803
2,4,2,2,2,70,48,0.632483182940632
1,1,3,1,1,76,66,0.715584523510188
1,1,3,1,1,60,96,0.599140392616391
2,2,4,1,2,82,46,0.599420096958056
2,4,2,2,2,56,66,0.615932494634762
1,3,1,2,1,70,42,0.915865905350074
1,1,3,1,1,62,42,0.565492006018758
2,2,4,1,2,70,20,0.565833339933306
2,2,4,1,2,46,70,0.63265713211149
1,1,3,1,1,94,52,0.699202678864822
1,1,3,1,1,54,48,1.18230919749476
2,2,4,1,2,80,32,0.549262594431639
1,1,3,1,1,80,42,0.632460208842531
2,4,2,2,2,28,64,0.865832391893491
2,4,2,2,2,54,46,0.565779003780335
1,3,1,2,1,52,76,0.682705232640728
2,4,2,2,2,46,66,0.532880749786273
1,1,3,1,1,62,48,0.699092182796448
2,2,4,1,2,60,68,0.716110017383471
1,3,1,2,1,52,48,0.748985297046602
1,1,3,1,1,58,70,0.566198013257235
2,4,2,2,2,50,74,0.632440516492352
2,2,4,1,2,46,58,0.26633936050348
1,1,3,1,1,52,62,0.54936944367364
1,1,3,1,1,90,50,0.532443142030388
2,4,2,2,2,58,70,0.549183825030923
2,2,4,1,2,44,46,0.632422282593325
1,1,3,1,1,52,66,0.565710080321878
1,3,1,2,1,32,56,0.698710734723136
2,2,4,1,2,62,66,1.09894055174664
2,4,2,2,2,24,62,0.632354088826105
1,1,3,1,1,82,52,0.582205703249201
2,4,2,2,2,22,48,0.582634923746809
1,3,1,2,1,60,66,0.832587333861738
1,1,3,1,1,86,74,0.598922682693228
2,4,2,2,2,64,42,0.615785531233996
2,2,4,1,2,52,42,0.599278239067644
1,3,1,2,1,62,74,0.5655871857889
1,3,1,2,1,52,52,0.532642253674567
2,2,4,1,2,74,40,0.549381113378331
1,1,3,1,1,66,76,0.616162967868149
2,4,2,2,2,32,56,0.582634194288403
1,3,1,2,1,36,72,0.432882646098733
2,4,2,2,2,34,72,1.66490772669204
1,3,1,2,1,78,52,0.632765804883093
2,2,4,1,2,78,56,0.515791074372828
1,1,3,1,1,78,56,0.6153424535878
2,4,2,2,2,54,60,0.665758144576102
2,2,4,1,2,98,38,0.865472824079916
1,3,1,2,1,76,48,0.732419292442501
2,4,2,2,2,44,76,0.899174452992156
1,3,1,2,1,56,66,0.615470453631133
2,4,2,2,2,48,60,0.8162973865401
1,3,1,2,1,52,86,0.665689585963264
2,2,4,1,2,78,40,0.566115961642936
1,3,1,2,1,64,54,0.649015638045967
1,1,3,1,1,66,42,0.599173577735201
2,4,2,2,2,28,94,0.632291364949197
2,2,4,1,2,70,20,0.615717702312395
1,1,3,1,1,64,50,0.732231485657394
1,3,1,2,1,36,66,0.632648744620383
2,2,4,1,2,74,46,0.882357188500464
2,4,2,2,2,42,64,0.649032777408138
1,1,3,1,1,36,46,0.532544885762036
1,3,1,2,1,82,78,0.582958388607949
2,4,2,2,2,56,74,0.615786989917979
1,3,1,2,1,66,60,0.516366163967177
2,2,4,1,2,60,28,0.548882969887927
1,1,3,1,1,52,94,0.699168034829199
2,2,4,1,2,58,20,0.898900583386421
2,2,4,1,2,42,46,0.516013160347939
1,1,3,1,1,52,20,0.582499629817903
1,1,3,1,1,44,66,0.583104257937521
2,2,4,1,2,62,52,0.582688530441374
1,1,3,1,1,74,54,0.616019286913797
2,4,2,2,2,40,76,1.2153150299564
1,3,1,2,1,56,56,0.748979462543502
2,4,2,2,2,46,50,0.599488290725276
1,1,3,1,1,64,72,0.649225689470768
2,2,4,1,2,40,24,0.848681086674333
2,2,4,1,2,68,34,0.865559980971739
1,1,3,1,1,62,42,0.46603143052198
2,2,4,1,2,64,64,0.749184043845162
1,1,3,1,1,62,48,0.515930744120851
2,2,4,1,2,52,76,0.615938329370692
1,3,1,2,1,36,58,0.532726128352806
1,1,3,1,1,60,86,0.549204246839508
2,4,2,2,2,46,62,0.499229081207886
1,1,3,1,1,80,70,0.44908507168293
2,4,2,2,2,44,66,0.632320538861677
2,2,4,1,2,94,62,0.466170370811597
1,1,3,1,1,44,48,0.749176020966843
2,4,2,2,2,16,90,0.532645900035277
1,1,3,1,1,52,48,0.54933261172846
2,4,2,2,2,40,88,0.699034564429894
1,3,1,2,1,62,60,0.64942990639247
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,3,2,3,32,68,1.63120402627101
2,2,4,1,2,78,36,1.24848378541355
2,2,4,1,2,40,28,1.93091910811199
1,1,3,2,3,54,36,1.46457230731903
1,3,1,2,1,68,74,1.61423037272471
2,4,2,2,2,56,72,1.04871506032941
2,4,2,2,2,42,80,1.08188087554299
1,3,1,1,3,38,72,1.78184561178205
1,3,1,1,3,50,36,2.33086389678647
2,2,4,1,2,70,46,1.16542538430076
2,4,2,2,2,52,70,0.899227661386249
1,1,3,1,1,74,68,1.44821020854579
1,1,3,1,1,52,74,1.49828367170994
2,2,4,1,2,68,36,0.74909479318012
2,4,2,2,2,46,34,0.865508274218882
1,1,3,1,1,42,58,1.5814821068343
2,2,4,1,2,48,34,0.732320250477642
1,1,3,1,1,86,54,1.11536030859861
1,3,1,2,1,38,80,1.39851782753249
2,2,4,1,2,88,28,0.949002093577292
1,3,1,2,1,48,36,1.59805133924237
2,2,4,1,2,40,70,0.8157371240668
2,2,4,1,2,72,50,1.09855185142078
1,1,3,2,3,58,52,1.39828370818577
2,4,2,2,2,44,76,1.56453981505183
1,1,3,1,1,66,50,1.34837653541763
1,1,3,2,3,54,60,2.13110392383533
2,2,4,1,2,56,34,1.1983552567981
1,3,1,1,3,40,56,2.38088265917031
2,2,4,1,2,98,24,1.48152043383743
2,4,2,2,2,46,50,0.732086131116375
1,1,3,1,1,96,44,2.26440390184871
1,1,3,1,1,96,90,1.13206629297929
2,4,2,2,2,52,62,1.01536289777141
2,4,2,2,2,50,70,0.998694109919597
1,3,1,2,1,50,56,2.29745010468469
2,4,2,2,2,64,26,0.948965626390418
1,1,3,1,1,60,48,1.54819996126753
1,1,3,1,1,70,60,2.26435904719983
2,2,4,2,4,68,64,1.23187589777808
1,3,1,2,1,60,54,1.2483083782281
2,2,4,1,2,56,32,1.23164469578478
1,1,3,1,1,66,50,2.86370132496813
2,2,4,1,2,60,36,1.48135195543
2,2,4,1,2,58,62,1.34820659829711
1,1,3,1,1,82,52,1.16513838752871
2,2,4,1,2,72,76,1.29909076355398
1,3,1,2,1,60,40,1.11512217785639
1,3,1,1,3,44,72,0.932219892769353
2,4,2,2,2,14,62,1.43119279437815
1,3,1,2,1,60,62,2.14772129293124
2,2,4,2,4,42,42,1.93135416170117
2,4,2,2,2,38,56,1.88117603769933
1,3,1,2,1,76,68,1.68108603666769
2,2,4,1,2,36,40,1.8475780862791
1,1,3,2,3,88,50,2.86386433329608
1,3,1,2,1,54,64,1.5478688391886
2,2,4,1,2,68,46,0.665447082283208
1,1,3,1,1,76,30,1.59792151604779
2,2,4,2,4,72,40,1.74848469709104
1,3,1,2,1,60,74,1.13192005954625
2,4,2,2,2,42,72,1.83140415820526
1,3,1,2,1,58,36,1.29827207514609
2,2,4,1,2,66,10,0.965309126899228
1,3,1,2,1,44,66,0.831834835727932
2,2,4,2,4,68,52,0.681985317583894
1,3,1,1,3,50,92,0.499016297559137
2,4,2,2,2,64,74,0.748996696434915
2,2,4,1,2,54,36,1.26510370722099
1,1,3,2,3,74,42,0.532775069281342
2,2,4,1,2,56,42,0.865659977731411
1,1,3,1,1,60,38,2.03097049037751
2,4,2,2,2,30,38,0.965119132844848
1,1,3,1,1,44,66,1.13160097163927
2,4,2,2,2,40,70,0.49887042879709
1,1,3,2,3,66,58,1.54815474196221
2,4,2,2,2,52,64,0.59882590235793
1,1,3,2,3,54,42,1.2650041517918
1,3,1,1,3,52,84,2.01433926374011
2,4,2,2,2,62,58,0.432412986541749
2,4,2,2,2,40,60,1.09852304235392
1,3,1,2,1,40,54,0.882149347002269
1,3,1,2,1,46,58,1.11544381846034
2,2,4,1,2,54,40,1.28175499082136
1,3,1,2,1,26,60,0.998593460491975
2,2,4,1,2,60,46,0.732149219373241
1,1,3,1,1,30,78,2.0641144252877
2,4,2,2,2,82,58,0.582862389972433
2,4,2,2,2,40,82,1.24831822435954
1,1,3,1,1,46,44,1.24828941529267
1,1,3,1,1,60,64,1.68142591089418
2,2,4,1,2,72,62,0.532229155447567
2,2,4,1,2,70,72,1.7146482502576
1,3,1,2,1,48,46,2.93037975837069
2,4,2,2,2,54,64,1.38174474352854
1,1,3,1,1,94,66,1.1982823224098
1,3,1,2,1,80,72,3.03011132338725
2,2,4,1,2,60,46,0.916025907747098
1,1,3,1,1,52,72,1.59865596525196
2,4,2,2,2,34,54,0.815885910211364
2,4,2,2,2,8,64,1.03205976534809
1,3,1,2,1,30,70,1.34848703099124
1,3,1,2,1,42,62,1.79803886744776
2,2,4,1,2,76,62,0.632737836276647
2,4,2,2,2,62,68,1.16497902589617
1,1,3,2,3,38,50,0.815637568637612
1,3,1,2,1,56,98,1.79792399580765
2,2,4,1,2,76,52,0.965984134585597
1,3,1,2,1,20,76,1.43205524342193
2,4,2,2,2,74,74,1.04864941937558
1,3,1,1,3,90,28,0.731961413344834
2,2,4,1,2,50,32,0.832640760621871
1,1,3,1,1,66,44,1.21508530952269
2,4,2,2,2,20,74,0.931717374900472
1,1,3,1,1,60,40,0.732779007725185
2,4,2,2,2,36,56,0.765629746427294
1,1,3,1,1,60,50,0.532441759161884
2,4,2,2,2,34,38,0.516039911148255
2,2,4,1,2,60,16,0.732346142191091
1,3,1,1,3,32,54,1.36502198423841
1,3,1,2,1,44,40,1.19810035113187
