participant,session,observee,sure_gain,risk_gain,risk_prob,chosen
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,2,seeker,0,0,0,0
83,3,seeker,16,28,0.5,0
83,3,seeker,7,16,0.6,1
83,3,seeker,11,28,0.4,1
83,3,seeker,14,30,0.5,0
83,3,seeker,14,24,0.6,1
83,3,seeker,16,30,0.4,0
83,3,seeker,15,26,0.6,1
83,3,seeker,17,27,0.6,1
83,3,seeker,11,30,0.5,1
83,3,seeker,14,29,0.4,0
83,3,seeker,12,30,0.6,1
83,3,seeker,15,30,0.5,0
83,3,seeker,6,27,0.4,1
83,3,seeker,6,21,0.6,1
83,3,seeker,5,14,0.6,1
83,3,seeker,10,29,0.6,1
83,3,seeker,8,21,0.6,1
83,3,seeker,7,18,0.5,1
83,3,seeker,17,30,0.5,0
83,3,seeker,9,15,0.6,0
83,3,seeker,12,22,0.5,0
83,3,seeker,9,29,0.5,1
83,3,seeker,13,30,0.4,0
83,3,seeker,17,21,0.4,0
83,3,seeker,9,30,0.4,1
83,3,seeker,8,27,0.4,1
83,3,seeker,5,28,0.5,1
83,3,seeker,10,23,0.4,1
83,3,seeker,13,28,0.5,1
83,3,seeker,7,14,0.4,0
83,3,seeker,10,23,0.5,1
83,3,seeker,13,20,0.6,1
83,3,seeker,15,30,0.4,0
83,3,seeker,16,30,0.6,1
83,3,seeker,5,30,0.4,1
83,3,seeker,8,18,0.5,1
83,3,seeker,12,26,0.4,1
83,3,seeker,6,16,0.5,1
83,3,seeker,11,23,0.6,1
83,4,.,11,23,0.6,1
83,4,.,8,27,0.4,1
83,4,.,13,20,0.6,1
83,4,.,17,21,0.4,0
83,4,.,6,27,0.4,1
83,4,.,7,18,0.5,1
83,4,.,5,28,0.5,1
83,4,.,14,29,0.4,0
83,4,.,17,27,0.6,0
83,4,.,7,16,0.6,1
83,4,.,7,14,0.4,0
83,4,.,15,30,0.5,0
83,4,.,14,24,0.6,1
83,4,.,12,26,0.4,1
83,4,.,11,30,0.5,1
83,4,.,10,23,0.4,1
83,4,.,17,30,0.5,0
83,4,.,13,30,0.4,0
83,4,.,9,29,0.5,1
83,4,.,5,30,0.4,1
83,4,.,16,30,0.4,0
83,4,.,10,23,0.5,1
83,4,.,8,18,0.5,1
83,4,.,9,15,0.6,1
83,4,.,16,30,0.6,1
83,4,.,5,14,0.6,1
83,4,.,6,16,0.5,1
83,4,.,11,28,0.4,1
83,4,.,9,30,0.4,1
83,4,.,6,21,0.6,1
83,4,.,12,30,0.6,1
83,4,.,15,30,0.4,0
83,4,.,16,28,0.5,1
83,4,.,12,22,0.5,0
83,4,.,13,28,0.5,1
83,4,.,15,26,0.6,0
83,4,.,14,30,0.5,1
83,4,.,8,21,0.6,1
83,4,.,10,29,0.6,1
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,5,averse,0,0,0,0
83,6,averse,8,18,0.5,1
83,6,averse,17,30,0.5,0
83,6,averse,9,29,0.5,1
83,6,averse,17,21,0.4,0
83,6,averse,6,21,0.6,1
83,6,averse,5,28,0.5,1
83,6,averse,13,30,0.4,1
83,6,averse,15,30,0.4,0
83,6,averse,14,29,0.4,0
83,6,averse,14,30,0.5,1
83,6,averse,8,27,0.4,1
83,6,averse,13,20,0.6,1
83,6,averse,8,21,0.6,1
83,6,averse,16,30,0.6,0
83,6,averse,14,24,0.6,0
83,6,averse,15,30,0.5,0
83,6,averse,13,28,0.5,1
83,6,averse,11,30,0.5,1
83,6,averse,11,23,0.6,1
83,6,averse,12,26,0.4,1
83,6,averse,12,30,0.6,1
83,6,averse,12,22,0.5,0
83,6,averse,9,30,0.4,1
83,6,averse,7,18,0.5,1
83,6,averse,9,15,0.6,0
83,6,averse,5,14,0.6,1
83,6,averse,15,26,0.6,0
83,6,averse,16,28,0.5,0
83,6,averse,7,16,0.6,1
83,6,averse,7,14,0.4,0
83,6,averse,11,28,0.4,0
83,6,averse,10,23,0.5,1
83,6,averse,6,16,0.5,1
83,6,averse,16,30,0.4,0
83,6,averse,6,27,0.4,1
83,6,averse,5,30,0.4,1
83,6,averse,10,23,0.4,1
83,6,averse,17,27,0.6,0
83,6,averse,10,29,0.6,1
84,1,.,15,26,0.6,1
84,1,.,6,16,0.5,1
84,1,.,10,23,0.5,1
84,1,.,7,14,0.4,0
84,1,.,9,15,0.6,0
84,1,.,14,30,0.5,1
84,1,.,7,16,0.6,1
84,1,.,14,29,0.4,1
84,1,.,11,23,0.6,1
84,1,.,11,30,0.5,1
84,1,.,11,28,0.4,1
84,1,.,7,18,0.5,1
84,1,.,10,23,0.4,1
84,1,.,15,30,0.4,0
84,1,.,9,30,0.4,1
84,1,.,17,27,0.6,1
84,1,.,12,26,0.4,0
84,1,.,17,21,0.4,0
84,1,.,13,28,0.5,1
84,1,.,12,22,0.5,0
84,1,.,8,18,0.5,1
84,1,.,10,29,0.6,1
84,1,.,12,30,0.6,1
84,1,.,5,28,0.5,1
84,1,.,16,30,0.6,1
84,1,.,16,28,0.5,0
84,1,.,17,30,0.5,1
84,1,.,6,21,0.6,1
84,1,.,8,21,0.6,1
84,1,.,9,29,0.5,1
84,1,.,5,14,0.6,1
84,1,.,8,27,0.4,1
84,1,.,14,24,0.6,1
84,1,.,5,30,0.4,1
84,1,.,6,27,0.4,1
84,1,.,13,30,0.4,1
84,1,.,13,20,0.6,0
84,1,.,15,30,0.5,0
84,1,.,16,30,0.4,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,2,seeker,0,0,0,0
84,3,seeker,16,30,0.6,1
84,3,seeker,9,30,0.4,1
84,3,seeker,11,28,0.4,1
84,3,seeker,9,29,0.5,1
84,3,seeker,11,30,0.5,1
84,3,seeker,15,30,0.5,0
84,3,seeker,8,18,0.5,1
84,3,seeker,10,23,0.4,1
84,3,seeker,12,30,0.6,1
84,3,seeker,5,30,0.4,1
84,3,seeker,17,30,0.5,0
84,3,seeker,13,30,0.4,1
84,3,seeker,12,26,0.4,1
84,3,seeker,7,16,0.6,1
84,3,seeker,10,23,0.5,1
84,3,seeker,13,28,0.5,1
84,3,seeker,17,21,0.4,0
84,3,seeker,12,22,0.5,0
84,3,seeker,8,27,0.4,1
84,3,seeker,17,27,0.6,0
84,3,seeker,15,26,0.6,1
84,3,seeker,8,21,0.6,1
84,3,seeker,16,28,0.5,1
84,3,seeker,6,27,0.4,1
84,3,seeker,5,28,0.5,1
84,3,seeker,7,18,0.5,1
84,3,seeker,11,23,0.6,1
84,3,seeker,9,15,0.6,1
84,3,seeker,13,20,0.6,1
84,3,seeker,7,14,0.4,0
84,3,seeker,14,24,0.6,1
84,3,seeker,5,14,0.6,1
84,3,seeker,16,30,0.4,0
84,3,seeker,10,29,0.6,1
84,3,seeker,14,30,0.5,1
84,3,seeker,6,16,0.5,1
84,3,seeker,15,30,0.4,0
84,3,seeker,14,29,0.4,1
84,3,seeker,6,21,0.6,1
84,4,.,14,30,0.5,1
84,4,.,15,30,0.5,1
84,4,.,15,30,0.4,0
84,4,.,17,30,0.5,0
84,4,.,7,16,0.6,1
84,4,.,7,14,0.4,0
84,4,.,5,30,0.4,1
84,4,.,16,30,0.6,1
84,4,.,8,18,0.5,1
84,4,.,15,26,0.6,1
84,4,.,9,15,0.6,1
84,4,.,10,23,0.5,1
84,4,.,16,30,0.4,0
84,4,.,5,28,0.5,1
84,4,.,11,30,0.5,1
84,4,.,13,30,0.4,1
84,4,.,8,27,0.4,1
84,4,.,11,28,0.4,1
84,4,.,12,30,0.6,1
84,4,.,10,23,0.4,1
84,4,.,9,30,0.4,1
84,4,.,17,21,0.4,0
84,4,.,7,18,0.5,1
84,4,.,11,23,0.6,1
84,4,.,6,21,0.6,1
84,4,.,14,29,0.4,0
84,4,.,9,29,0.5,1
84,4,.,12,26,0.4,1
84,4,.,16,28,0.5,1
84,4,.,5,14,0.6,1
84,4,.,13,20,0.6,1
84,4,.,6,27,0.4,1
84,4,.,10,29,0.6,1
84,4,.,8,21,0.6,1
84,4,.,17,27,0.6,0
84,4,.,6,16,0.5,1
84,4,.,14,24,0.6,1
84,4,.,12,22,0.5,1
84,4,.,13,28,0.5,1
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,5,averse,0,0,0,0
84,6,averse,11,23,0.6,1
84,6,averse,15,26,0.6,1
84,6,averse,6,27,0.4,1
84,6,averse,10,23,0.5,1
84,6,averse,7,18,0.5,1
84,6,averse,16,28,0.5,0
84,6,averse,14,24,0.6,1
84,6,averse,10,29,0.6,1
84,6,averse,12,30,0.6,1
84,6,averse,7,16,0.6,1
84,6,averse,10,23,0.4,1
84,6,averse,15,30,0.5,0
84,6,averse,16,30,0.6,1
84,6,averse,5,30,0.4,1
84,6,averse,5,28,0.5,1
84,6,averse,14,30,0.5,1
84,6,averse,9,29,0.5,1
84,6,averse,8,27,0.4,1
84,6,averse,8,21,0.6,1
84,6,averse,13,28,0.5,1
84,6,averse,12,26,0.4,0
84,6,averse,11,30,0.5,1
84,6,averse,16,30,0.4,0
84,6,averse,14,29,0.4,1
84,6,averse,7,14,0.4,0
84,6,averse,8,18,0.5,1
84,6,averse,13,20,0.6,1
84,6,averse,5,14,0.6,1
84,6,averse,6,16,0.5,1
84,6,averse,13,30,0.4,1
84,6,averse,17,27,0.6,0
84,6,averse,9,15,0.6,1
84,6,averse,17,30,0.5,1
84,6,averse,17,21,0.4,0
84,6,averse,9,30,0.4,1
84,6,averse,11,28,0.4,1
84,6,averse,12,22,0.5,1
84,6,averse,6,21,0.6,1
84,6,averse,15,30,0.4,0
85,1,.,12,30,0.6,0
85,1,.,10,23,0.5,0
85,1,.,12,26,0.4,1
85,1,.,8,18,0.5,0
85,1,.,13,30,0.4,1
85,1,.,17,30,0.5,0
85,1,.,11,23,0.6,1
85,1,.,9,15,0.6,0
85,1,.,7,18,0.5,0
85,1,.,16,30,0.6,0
85,1,.,15,26,0.6,0
85,1,.,17,27,0.6,0
85,1,.,10,29,0.6,1
85,1,.,5,14,0.6,0
85,1,.,10,23,0.4,0
85,1,.,9,29,0.5,0
85,1,.,14,29,0.4,1
85,1,.,8,21,0.6,1
85,1,.,8,27,0.4,1
85,1,.,15,30,0.5,0
85,1,.,16,28,0.5,0
85,1,.,5,28,0.5,1
85,1,.,5,30,0.4,1
85,1,.,6,16,0.5,0
85,1,.,11,28,0.4,1
85,1,.,13,20,0.6,0
85,1,.,7,14,0.4,0
85,1,.,14,30,0.5,0
85,1,.,15,30,0.4,1
85,1,.,6,27,0.4,1
85,1,.,14,24,0.6,1
85,1,.,13,28,0.5,1
85,1,.,12,22,0.5,1
85,1,.,6,21,0.6,1
85,1,.,7,16,0.6,1
85,1,.,9,30,0.4,1
85,1,.,11,30,0.5,1
85,1,.,16,30,0.4,0
85,1,.,17,21,0.4,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,2,averse,0,0,0,0
85,3,averse,7,14,0.4,0
85,3,averse,6,27,0.4,1
85,3,averse,14,24,0.6,1
85,3,averse,13,28,0.5,0
85,3,averse,10,29,0.6,1
85,3,averse,5,14,0.6,1
85,3,averse,16,30,0.4,0
85,3,averse,9,15,0.6,0
85,3,averse,15,30,0.4,1
85,3,averse,14,29,0.4,0
85,3,averse,15,30,0.5,0
85,3,averse,10,23,0.5,1
85,3,averse,11,28,0.4,0
85,3,averse,6,16,0.5,1
85,3,averse,8,21,0.6,1
85,3,averse,6,21,0.6,1
85,3,averse,13,20,0.6,0
85,3,averse,9,29,0.5,1
85,3,averse,11,23,0.6,0
85,3,averse,7,18,0.5,1
85,3,averse,7,16,0.6,0
85,3,averse,17,30,0.5,0
85,3,averse,12,30,0.6,0
85,3,averse,9,30,0.4,1
85,3,averse,16,28,0.5,1
85,3,averse,8,27,0.4,1
85,3,averse,10,23,0.4,0
85,3,averse,5,30,0.4,1
85,3,averse,17,21,0.4,0
85,3,averse,12,22,0.5,0
85,3,averse,12,26,0.4,1
85,3,averse,5,28,0.5,1
85,3,averse,14,30,0.5,1
85,3,averse,16,30,0.6,0
85,3,averse,8,18,0.5,0
85,3,averse,15,26,0.6,0
85,3,averse,11,30,0.5,1
85,3,averse,17,27,0.6,0
85,3,averse,13,30,0.4,0
85,4,.,10,23,0.5,0
85,4,.,14,24,0.6,1
85,4,.,10,29,0.6,1
85,4,.,5,14,0.6,1
85,4,.,6,27,0.4,1
85,4,.,16,28,0.5,0
85,4,.,7,14,0.4,0
85,4,.,14,29,0.4,1
85,4,.,10,23,0.4,0
85,4,.,7,18,0.5,0
85,4,.,12,30,0.6,1
85,4,.,17,21,0.4,0
85,4,.,13,28,0.5,1
85,4,.,11,30,0.5,1
85,4,.,12,26,0.4,1
85,4,.,15,30,0.5,1
85,4,.,9,29,0.5,1
85,4,.,16,30,0.4,0
85,4,.,5,28,0.5,1
85,4,.,17,30,0.5,1
85,4,.,8,21,0.6,1
85,4,.,6,21,0.6,1
85,4,.,8,27,0.4,1
85,4,.,9,30,0.4,1
85,4,.,8,18,0.5,1
85,4,.,11,28,0.4,1
85,4,.,17,27,0.6,0
85,4,.,9,15,0.6,1
85,4,.,11,23,0.6,0
85,4,.,15,26,0.6,0
85,4,.,15,30,0.4,1
85,4,.,12,22,0.5,1
85,4,.,7,16,0.6,1
85,4,.,5,30,0.4,1
85,4,.,13,30,0.4,0
85,4,.,16,30,0.6,1
85,4,.,13,20,0.6,0
85,4,.,14,30,0.5,0
85,4,.,6,16,0.5,1
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,5,seeker,0,0,0,0
85,6,seeker,11,23,0.6,1
85,6,seeker,8,18,0.5,1
85,6,seeker,16,30,0.6,1
85,6,seeker,13,28,0.5,1
85,6,seeker,17,30,0.5,1
85,6,seeker,14,24,0.6,1
85,6,seeker,17,21,0.4,0
85,6,seeker,7,16,0.6,1
85,6,seeker,12,26,0.4,1
85,6,seeker,12,30,0.6,1
85,6,seeker,16,30,0.4,1
85,6,seeker,6,27,0.4,1
85,6,seeker,15,30,0.5,1
85,6,seeker,17,27,0.6,1
85,6,seeker,9,30,0.4,1
85,6,seeker,9,15,0.6,1
85,6,seeker,14,29,0.4,1
85,6,seeker,7,18,0.5,0
85,6,seeker,6,21,0.6,0
85,6,seeker,10,23,0.5,0
85,6,seeker,15,30,0.4,0
85,6,seeker,11,28,0.4,0
85,6,seeker,8,21,0.6,0
85,6,seeker,6,16,0.5,1
85,6,seeker,10,23,0.4,0
85,6,seeker,11,30,0.5,1
85,6,seeker,16,28,0.5,0
85,6,seeker,7,14,0.4,1
85,6,seeker,5,14,0.6,1
85,6,seeker,5,30,0.4,1
85,6,seeker,10,29,0.6,1
85,6,seeker,13,20,0.6,1
85,6,seeker,9,29,0.5,1
85,6,seeker,12,22,0.5,1
85,6,seeker,14,30,0.5,1
85,6,seeker,13,30,0.4,1
85,6,seeker,5,28,0.5,1
85,6,seeker,15,26,0.6,1
85,6,seeker,8,27,0.4,0
86,1,.,11,28,0.4,0
86,1,.,7,16,0.6,1
86,1,.,10,23,0.5,1
86,1,.,14,29,0.4,0
86,1,.,10,23,0.4,0
86,1,.,15,26,0.6,0
86,1,.,15,30,0.4,0
86,1,.,12,30,0.6,1
86,1,.,5,14,0.6,1
86,1,.,8,27,0.4,1
86,1,.,13,30,0.4,0
86,1,.,16,28,0.5,0
86,1,.,16,30,0.6,1
86,1,.,16,30,0.4,0
86,1,.,15,30,0.5,0
86,1,.,8,18,0.5,1
86,1,.,6,16,0.5,1
86,1,.,13,28,0.5,0
86,1,.,17,27,0.6,0
86,1,.,9,29,0.5,1
86,1,.,5,30,0.4,1
86,1,.,14,30,0.5,0
86,1,.,17,21,0.4,0
86,1,.,11,23,0.6,1
86,1,.,12,22,0.5,0
86,1,.,10,29,0.6,1
86,1,.,7,14,0.4,0
86,1,.,7,18,0.5,0
86,1,.,8,21,0.6,1
86,1,.,14,24,0.6,1
86,1,.,5,28,0.5,1
86,1,.,12,26,0.4,0
86,1,.,9,30,0.4,0
86,1,.,11,30,0.5,1
86,1,.,6,21,0.6,1
86,1,.,9,15,0.6,0
86,1,.,13,20,0.6,0
86,1,.,17,30,0.5,0
86,1,.,6,27,0.4,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,2,averse,0,0,0,0
86,3,averse,10,23,0.5,0
86,3,averse,8,27,0.4,0
86,3,averse,13,30,0.4,0
86,3,averse,5,28,0.5,1
86,3,averse,11,30,0.5,1
86,3,averse,17,27,0.6,0
86,3,averse,17,30,0.5,0
86,3,averse,10,29,0.6,1
86,3,averse,16,28,0.5,0
86,3,averse,7,16,0.6,1
86,3,averse,9,15,0.6,0
86,3,averse,7,14,0.4,0
86,3,averse,14,29,0.4,0
86,3,averse,6,16,0.5,1
86,3,averse,8,21,0.6,1
86,3,averse,13,20,0.6,0
86,3,averse,15,30,0.5,0
86,3,averse,12,26,0.4,0
86,3,averse,8,18,0.5,0
86,3,averse,16,30,0.4,0
86,3,averse,15,30,0.4,0
86,3,averse,12,30,0.6,1
86,3,averse,17,21,0.4,0
86,3,averse,11,28,0.4,1
86,3,averse,5,30,0.4,1
86,3,averse,14,30,0.5,0
86,3,averse,16,30,0.6,1
86,3,averse,6,21,0.6,1
86,3,averse,11,23,0.6,1
86,3,averse,12,22,0.5,0
86,3,averse,7,18,0.5,1
86,3,averse,15,26,0.6,0
86,3,averse,10,23,0.4,0
86,3,averse,9,29,0.5,1
86,3,averse,9,30,0.4,0
86,3,averse,6,27,0.4,1
86,3,averse,14,24,0.6,0
86,3,averse,13,28,0.5,0
86,3,averse,5,14,0.6,1
86,4,.,5,14,0.6,1
86,4,.,9,15,0.6,0
86,4,.,6,21,0.6,1
86,4,.,5,30,0.4,1
86,4,.,8,21,0.6,1
86,4,.,11,23,0.6,1
86,4,.,10,29,0.6,1
86,4,.,13,20,0.6,0
86,4,.,14,30,0.5,1
86,4,.,13,28,0.5,0
86,4,.,16,30,0.4,0
86,4,.,12,30,0.6,1
86,4,.,14,29,0.4,0
86,4,.,10,23,0.4,0
86,4,.,15,26,0.6,0
86,4,.,15,30,0.4,0
86,4,.,17,27,0.6,0
86,4,.,8,18,0.5,0
86,4,.,7,14,0.4,0
86,4,.,12,22,0.5,0
86,4,.,17,30,0.5,0
86,4,.,11,28,0.4,1
86,4,.,13,30,0.4,0
86,4,.,17,21,0.4,0
86,4,.,6,16,0.5,0
86,4,.,7,18,0.5,1
86,4,.,15,30,0.5,0
86,4,.,9,30,0.4,0
86,4,.,6,27,0.4,1
86,4,.,8,27,0.4,1
86,4,.,16,30,0.6,1
86,4,.,9,29,0.5,1
86,4,.,10,23,0.5,1
86,4,.,7,16,0.6,0
86,4,.,5,28,0.5,1
86,4,.,12,26,0.4,0
86,4,.,14,24,0.6,0
86,4,.,11,30,0.5,1
86,4,.,16,28,0.5,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,5,seeker,0,0,0,0
86,6,seeker,14,29,0.4,0
86,6,seeker,8,27,0.4,1
86,6,seeker,10,29,0.6,1
86,6,seeker,5,14,0.6,1
86,6,seeker,10,23,0.5,0
86,6,seeker,12,26,0.4,0
86,6,seeker,17,30,0.5,0
86,6,seeker,16,30,0.6,1
86,6,seeker,13,20,0.6,0
86,6,seeker,13,28,0.5,0
86,6,seeker,8,21,0.6,1
86,6,seeker,9,15,0.6,0
86,6,seeker,7,18,0.5,1
86,6,seeker,9,30,0.4,0
86,6,seeker,15,26,0.6,0
86,6,seeker,14,24,0.6,0
86,6,seeker,10,23,0.4,0
86,6,seeker,15,30,0.5,0
86,6,seeker,5,28,0.5,1
86,6,seeker,11,28,0.4,1
